<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
1499, 57, 49, 59, 46, 45, 51
1500, 57, 48, 46, 46, 44, 48
1501, 58, 43, 43, 46, 53, 48
1502, 48, 44, 57, 44, 46, 47
1503, 50, 59, 45, 44, 59, 51
1504, 52, 46, 45, 78, 47, 53
1505, 47, 43, 43, 45, 43, 44
1506, 44, 47, 44, 44, 62, 48
1507, 57, 65, 40, 47, 64, 54
1508, 49, 44, 43, 42, 44, 44
1509, 47, 44, 47, 47, 59, 48
1510, 49, 47, 44, 44, 46, 46
1511, 71, 59, 43, 43, 57, 54
1512, 43, 59, 90, 49, 42, 56
1513, 47, 45, 57, 46, 44, 47
1514, 43, 41, 48, 41, 46, 43
1515, 55, 72, 56, 43, 46, 54
1516, 45, 48, 84, 46, 43, 53
1517, 46, 61, 85, 48, 52, 58
1518, 84, 83, 47, 47, 51, 62
1519, 47, 45, 61, 48, 48, 49
1520, 47, 52, 44, 46, 44, 46
1521, 49, 47, 43, 85, 64, 57
1522, 54, 44, 62, 44, 59, 52
1523, 51, 59, 48, 46, 42, 49
1524, 45, 44, 48, 45, 44, 45
1525, 45, 59, 45, 46, 46, 48
1526, 70, 46, 45, 44, 42, 49
1527, 68, 43, 119, 47, 44, 64
1528, 61, 45, 44, 60, 45, 51
1529, 47, 57, 58, 44, 43, 49
1530, 63, 42, 57, 46, 43, 50
1531, 125, 142, 87, 86, 98, 107
1532, 61, 44, 45, 41, 41, 46
1533, 45, 52, 42, 44, 46, 45
1534, 66, 45, 45, 41, 43, 48
1535, 72, 40, 44, 44, 42, 48
1536, 101, 41, 40, 54, 65, 60
1537, 83, 120, 41, 41, 44, 65
1538, 49, 61, 55, 46, 99, 62
1539, 48, 43, 44, 50, 41, 45
1540, 42, 82, 41, 39, 42, 49
1541, 48, 64, 43, 44, 41, 48
1542, 53, 86, 86, 41, 41, 61
1543, 44, 42, 71, 46, 41, 48
1544, 49, 59, 44, 59, 60, 54
1545, 60, 45, 46, 44, 58, 50
1546, 57, 45, 47, 47, 40, 47
1547, 63, 68, 39, 41, 42, 50
1548, 72, 46, 45, 44, 45, 50
1549, 76, 44, 58, 43, 58, 55
1550, 46, 48, 104, 46, 45, 57
1551, 48, 45, 42, 59, 47, 48
1552, 44, 58, 43, 47, 44, 47
1553, 44, 46, 46, 44, 46, 45
1554, 44, 46, 51, 48, 45, 46
1555, 48, 44, 44, 44, 55, 47
1556, 49, 57, 45, 50, 118, 63
1557, 48, 46, 46, 48, 47, 47
1558, 84, 82, 41, 46, 41, 58
1559, 44, 46, 46, 47, 59, 48
1560, 86, 47, 45, 44, 45, 53
1561, 45, 48, 46, 47, 46, 46
1562, 97, 45, 44, 45, 48, 55
1563, 85, 47, 49, 112, 60, 70
1564, 48, 61, 45, 50, 43, 49
1565, 81, 60, 50, 44, 48, 56
1566, 45, 51, 45, 45, 45, 46
1567, 45, 45, 47, 45, 45, 45
1568, 65, 57, 47, 47, 90, 61
1569, 42, 40, 63, 44, 41, 46
1570, 45, 50, 40, 42, 100, 55
1571, 70, 104, 59, 44, 46, 64
1572, 51, 58, 45, 46, 61, 52
1573, 44, 44, 97, 45, 46, 55
1574, 48, 46, 45, 50, 44, 46
1575, 62, 59, 49, 42, 46, 51
1576, 79, 46, 100, 47, 43, 63
1577, 60, 45, 47, 47, 47, 49
1578, 47, 48, 42, 41, 41, 43
1579, 45, 41, 43, 46, 45, 44
1580, 58, 58, 46, 62, 59, 56
1581, 48, 45, 47, 47, 45, 46
1582, 45, 47, 60, 61, 129, 68
1583, 50, 53, 65, 47, 47, 52
1584, 62, 45, 45, 46, 56, 50
1585, 48, 46, 45, 61, 47, 49
1586, 62, 46, 45, 45, 46, 48
1587, 58, 46, 44, 47, 48, 48
1588, 49, 59, 49, 58, 59, 54
1589, 50, 44, 45, 61, 46, 49
1590, 60, 43, 45, 44, 51, 48
1591, 49, 45, 61, 44, 48, 49
1592, 47, 66, 86, 43, 43, 57
1593, 48, 46, 42, 45, 40, 44
1594, 52, 45, 58, 45, 43, 48
1595, 54, 46, 44, 41, 42, 45
1596, 69, 56, 41, 54, 41, 52
1597, 88, 42, 42, 44, 43, 51
1598, 47, 60, 45, 41, 45, 47
1599, 108, 41, 45, 41, 44, 55
1600, 52, 45, 47, 42, 60, 49
1601, 46, 60, 43, 51, 45, 49
1602, 50, 43, 43, 42, 45, 44
1603, 50, 43, 42, 45, 49, 45
1604, 68, 62, 43, 47, 42, 52
1605, 46, 45, 59, 59, 47, 51
1606, 58, 60, 63, 44, 43, 53
1607, 45, 45, 46, 41, 47, 44
1608, 57, 41, 45, 50, 40, 46
1609, 47, 43, 43, 58, 47, 47
1610, 76, 46, 46, 44, 43, 51
1611, 44, 49, 41, 46, 43, 44
1612, 139, 46, 45, 65, 43, 67
1613, 71, 43, 57, 45, 44, 52
1614, 105, 47, 47, 49, 56, 60
1615, 49, 62, 49, 51, 53, 52
1616, 53, 62, 46, 65, 51, 55
1617, 48, 49, 43, 71, 43, 50
1618, 41, 41, 41, 42, 41, 41
1619, 85, 41, 42, 41, 41, 50
1620, 40, 41, 42, 41, 41, 41
1621, 41, 41, 41, 41, 42, 41
1622, 43, 41, 42, 43, 242, 82
1623, 117, 45, 92, 42, 42, 67
1624, 45, 61, 41, 55, 45, 49
1625, 45, 41, 97, 44, 250, 95
1626, 67, 47, 40, 80, 79, 62
1627, 104, 43, 67, 45, 43, 60
1628, 59, 44, 154, 45, 47, 69
1629, 48, 43, 45, 42, 42, 44
1630, 45, 42, 41, 41, 41, 42
1631, 41, 41, 42, 41, 41, 41
1632, 41, 41, 41, 41, 41, 41
1633, 43, 41, 41, 41, 41, 41
1634, 41, 41, 41, 62, 41, 45
1635, 64, 46, 43, 43, 50, 49
1636, 66, 45, 41, 45, 47, 48
1637, 96, 44, 48, 45, 53, 57
1638, 96, 82, 47, 47, 64, 67
1639, 42, 44, 45, 47, 47, 45
1640, 47, 43, 48, 45, 49, 46
1641, 62, 59, 43, 46, 45, 51
1642, 126, 43, 44, 57, 58, 65
1643, 58, 44, 43, 59, 45, 49
1644, 43, 51, 57, 61, 45, 51
1645, 61, 40, 197, 49, 46, 78
1646, 96, 55, 45, 45, 59, 60
1647, 53, 45, 43, 124, 44, 61
1648, 44, 43, 46, 46, 60, 47
1649, 67, 56, 59, 44, 45, 54
1650, 46, 58, 43, 42, 62, 50
1651, 63, 44, 45, 44, 45, 48
1652, 45, 44, 48, 43, 43, 44
1653, 50, 62, 120, 41, 42, 63
1654, 71, 43, 91, 48, 45, 59
1655, 42, 61, 45, 92, 46, 57
1656, 49, 59, 46, 113, 49, 63
1657, 97, 48, 43, 43, 43, 54
1658, 43, 63, 48, 43, 71, 53
1659, 52, 44, 43, 43, 120, 60
1660, 71, 42, 47, 42, 48, 50
1661, 44, 43, 62, 56, 42, 49
1662, 64, 58, 130, 152, 45, 89
1663, 42, 53, 43, 50, 43, 46
1664, 67, 42, 89, 43, 44, 57
1665, 51, 41, 41, 41, 45, 43
1666, 43, 41, 53, 41, 42, 44
1667, 45, 41, 54, 42, 41, 44
1668, 41, 41, 41, 41, 41, 41
1669, 41, 41, 41, 42, 41, 41
1670, 41, 41, 41, 41, 83, 49
1671, 50, 42, 41, 102, 50, 57
1672, 81, 41, 89, 62, 89, 72
1673, 65, 84, 41, 42, 41, 54
1674, 42, 41, 41, 41, 42, 41
1675, 41, 42, 41, 42, 42, 41
1676, 41, 41, 41, 41, 41, 41
1677, 41, 41, 41, 41, 41, 41
1678, 54, 41, 41, 41, 82, 51
1679, 41, 41, 41, 102, 60, 57
1680, 50, 42, 102, 42, 41, 55
1681, 62, 80, 42, 41, 41, 53
1682, 41, 41, 42, 41, 41, 41
1683, 41, 40, 41, 41, 41, 40
1684, 41, 41, 41, 89, 53, 53
1685, 55, 44, 47, 53, 49, 49
1686, 47, 71, 49, 42, 64, 54
1687, 47, 44, 46, 47, 44, 45
1688, 49, 48, 58, 62, 57, 54
1689, 43, 62, 45, 57, 49, 51
1690, 75, 44, 48, 45, 47, 51
1691, 47, 46, 46, 47, 49, 47
1692, 86, 49, 45, 51, 46, 55
1693, 91, 46, 59, 47, 42, 57
1694, 66, 61, 44, 47, 60, 55
1695, 46, 45, 45, 48, 44, 45
1696, 79, 45, 57, 46, 46, 54
1697, 74, 57, 46, 43, 66, 57
1698, 49, 59, 60, 46, 67, 56
1699, 61, 45, 45, 68, 60, 55
1700, 71, 45, 126, 52, 52, 69
1701, 61, 61, 44, 68, 43, 55
1702, 62, 66, 68, 46, 61, 60
1703, 47, 41, 47, 43, 46, 44
1704, 56, 47, 44, 50, 45, 48
1705, 58, 44, 46, 82, 41, 54
1706, 41, 41, 42, 41, 42, 41
1707, 41, 41, 54, 41, 72, 49
1708, 47, 41, 88, 44, 59, 55
1709, 82, 42, 45, 42, 41, 50
1710, 43, 41, 42, 41, 41, 41
1711, 42, 41, 41, 41, 41, 41
1712, 44, 41, 68, 41, 41, 47
1713, 43, 41, 41, 41, 41, 41
1714, 42, 41, 41, 41, 41, 41
1715, 42, 41, 41, 87, 47, 51
1716, 48, 45, 45, 58, 45, 48
1717, 61, 48, 45, 45, 49, 49
1718, 48, 45, 45, 44, 63, 49
1719, 88, 50, 64, 43, 47, 58
1720, 46, 46, 45, 43, 51, 46
1721, 71, 49, 62, 45, 60, 57
1722, 59, 48, 46, 44, 51, 49
1723, 49, 46, 63, 44, 43, 49
1724, 48, 44, 56, 45, 61, 50
1725, 45, 43, 56, 47, 45, 47
1726, 47, 86, 48, 59, 49, 57
1727, 45, 102, 41, 41, 54, 56
1728, 41, 41, 54, 41, 41, 43
1729, 41, 41, 41, 41, 41, 41
1730, 41, 41, 42, 41, 41, 41
1731, 41, 41, 41, 41, 41, 41
1732, 43, 41, 41, 41, 41, 41
1733, 42, 41, 40, 88, 50, 52
1734, 75, 41, 88, 46, 44, 58
1735, 86, 43, 89, 47, 47, 62
1736, 85, 41, 42, 54, 41, 52
1737, 41, 41, 41, 40, 41, 40
1738, 43, 41, 41, 41, 41, 41
1739, 41, 41, 41, 41, 41, 41
1740, 41, 41, 102, 44, 45, 54
1741, 51, 42, 41, 40, 41, 43
1742, 42, 41, 41, 41, 41, 41
1743, 41, 41, 40, 41, 41, 40
1744, 42, 41, 41, 42, 41, 41
1745, 43, 41, 41, 42, 41, 41
1746, 41, 41, 41, 41, 41, 41
1747, 41, 41, 41, 41, 41, 41
1748, 41, 41, 41, 41, 41, 41
1749, 41, 41, 41, 41, 41, 41
1750, 42, 41, 42, 41, 41, 41
1751, 41, 41, 40, 40, 41, 40
1752, 41, 41, 40, 40, 41, 40
1753, 45, 40, 41, 42, 41, 41
1754, 41, 41, 54, 41, 41, 43
1755, 41, 41, 41, 41, 41, 41
1756, 41, 41, 41, 41, 41, 41
1757, 42, 41, 41, 41, 41, 41
1758, 42, 41, 42, 42, 41, 41
1759, 83, 41, 41, 42, 42, 49
1760, 41, 41, 41, 110, 62, 59
1761, 84, 42, 41, 42, 41, 50
1762, 43, 41, 41, 41, 41, 41
1763, 43, 41, 90, 46, 52, 54
1764, 63, 41, 41, 42, 41, 45
1765, 43, 41, 54, 41, 41, 44
1766, 45, 41, 41, 41, 41, 41
1767, 57, 42, 41, 41, 41, 44
1768, 44, 42, 40, 41, 41, 41
1769, 43, 42, 41, 41, 41, 41
1770, 41, 41, 41, 100, 51, 54
1771, 47, 41, 59, 42, 41, 46
1772, 41, 41, 41, 120, 62, 61
1773, 70, 47, 43, 46, 96, 60
1774, 46, 62, 45, 43, 45, 48
1775, 49, 45, 44, 42, 92, 54
1776, 75, 61, 62, 49, 48, 59
1777, 52, 59, 49, 59, 46, 53
1778, 69, 46, 46, 58, 44, 52
1779, 47, 61, 41, 41, 42, 46
1780, 54, 41, 41, 43, 45, 44
1781, 70, 43, 41, 44, 42, 48
1782, 41, 42, 41, 41, 41, 41
1783, 41, 41, 41, 54, 41, 43
1784, 80, 59, 46, 53, 44, 56
1785, 48, 46, 65, 52, 64, 55
1786, 65, 46, 128, 50, 48, 67
1787, 44, 45, 46, 44, 45, 44
1788, 80, 50, 46, 88, 65, 65
1789, 57, 42, 60, 46, 41, 49
1790, 53, 48, 43, 44, 46, 46
1791, 57, 56, 42, 55, 40, 50
1792, 54, 47, 44, 43, 42, 46
1793, 65, 47, 41, 46, 41, 48
1794, 74, 63, 48, 40, 57, 56
1795, 54, 87, 42, 49, 46, 55
1796, 46, 85, 41, 47, 64, 56
1797, 48, 69, 45, 45, 46, 50
1798, 45, 58, 47, 44, 72, 53
1799, 73, 47, 72, 45, 47, 56
1800, 56, 69, 57, 43, 70, 59
1801, 48, 45, 90, 51, 46, 56
1802, 59, 41, 41, 41, 41, 44
1803, 41, 41, 41, 41, 54, 43
1804, 42, 41, 41, 41, 41, 41
1805, 41, 54, 98, 44, 47, 56
1806, 104, 46, 61, 58, 59, 65
1807, 62, 47, 62, 47, 48, 53
1808, 49, 60, 47, 58, 47, 52
1809, 48, 48, 59, 42, 48, 49
1810, 54, 64, 61, 44, 63, 57
1811, 88, 50, 45, 59, 48, 58
1812, 61, 42, 46, 45, 44, 47
1813, 46, 45, 61, 42, 44, 47
1814, 50, 47, 46, 62, 50, 51
1815, 70, 43, 56, 61, 48, 55
1816, 44, 55, 43, 45, 44, 46
1817, 52, 45, 44, 48, 41, 46
1818, 76, 42, 44, 40, 44, 49
1819, 39, 41, 42, 41, 41, 40
1820, 41, 41, 84, 50, 46, 52
1821, 47, 46, 45, 42, 44, 44
1822, 51, 48, 45, 46, 45, 47
1823, 50, 46, 45, 46, 44, 46
1824, 51, 46, 43, 42, 45, 45
1825, 43, 45, 47, 45, 51, 46
1826, 76, 42, 44, 46, 46, 50
1827, 62, 58, 45, 46, 43, 50
1828, 45, 44, 42, 44, 78, 50
1829, 78, 58, 45, 46, 47, 54
1830, 45, 43, 48, 149, 46, 66
1831, 43, 59, 44, 44, 237, 85
1832, 45, 60, 55, 45, 49, 50
1833, 82, 43, 48, 43, 44, 52
1834, 58, 44, 45, 43, 44, 46
1835, 48, 46, 57, 46, 44, 48
1836, 49, 45, 47, 46, 47, 46
1837, 61, 58, 42, 45, 44, 50
1838, 42, 60, 46, 44, 57, 49
1839, 45, 47, 42, 44, 47, 45
1840, 52, 45, 44, 46, 58, 49
1841, 46, 45, 46, 47, 41, 45
1842, 46, 48, 46, 43, 57, 48
1843, 50, 45, 43, 43, 44, 45
1844, 44, 44, 45, 49, 44, 45
1845, 45, 153, 42, 45, 45, 66
1846, 47, 44, 47, 45, 44, 45
1847, 54, 45, 43, 44, 44, 46
1848, 45, 50, 57, 47, 46, 49
1849, 46, 44, 46, 47, 46, 45
1850, 58, 46, 46, 46, 44, 48
1851, 60, 46, 43, 45, 42, 47
1852, 48, 46, 45, 46, 45, 46
1853, 48, 49, 47, 43, 75, 52
1854, 76, 49, 46, 46, 42, 51
1855, 43, 64, 45, 45, 46, 48
1856, 47, 59, 60, 45, 46, 51
1857, 44, 57, 47, 46, 44, 47
1858, 63, 46, 47, 45, 57, 51
1859, 60, 46, 404, 66, 41, 123
1860, 42, 41, 41, 41, 41, 41
1861, 42, 41, 41, 41, 41, 41
1862, 43, 41, 41, 41, 42, 41
1863, 42, 86, 49, 55, 144, 75
1864, 63, 45, 48, 61, 45, 52
1865, 81, 41, 41, 92, 44, 59
1866, 85, 41, 54, 43, 41, 52
1867, 41, 41, 41, 41, 41, 41
1868, 41, 41, 41, 113, 60, 59
1869, 75, 41, 102, 39, 41, 59
1870, 66, 41, 85, 61, 45, 59
1871, 85, 42, 85, 45, 82, 67
1872, 43, 40, 41, 41, 41, 41
1873, 41, 65, 41, 41, 41, 45
1874, 41, 41, 41, 41, 41, 41
1875, 41, 41, 41, 41, 50, 42
1876, 41, 41, 42, 42, 41, 41
1877, 43, 41, 42, 42, 42, 42
1878, 41, 41, 42, 41, 41, 41
1879, 41, 41, 41, 64, 58, 49
1880, 45, 41, 41, 41, 41, 41
1881, 41, 41, 41, 41, 41, 41
1882, 43, 41, 41, 41, 41, 41
1883, 54, 41, 41, 41, 41, 43
1884, 41, 41, 41, 41, 42, 41
1885, 41, 41, 41, 41, 41, 41
1886, 41, 41, 41, 41, 41, 41
1887, 41, 41, 42, 41, 55, 44
1888, 41, 41, 41, 41, 41, 41
1889, 41, 41, 42, 41, 41, 41
1890, 41, 41, 41, 49, 63, 47
1891, 64, 41, 41, 45, 47, 47
1892, 62, 41, 41, 45, 45, 46
1893, 50, 41, 40, 41, 41, 42
1894, 42, 42, 42, 41, 41, 41
1895, 43, 41, 41, 41, 41, 41
1896, 63, 41, 43, 41, 41, 45
1897, 41, 41, 41, 41, 42, 41
1898, 43, 41, 41, 62, 41, 45
1899, 42, 41, 41, 41, 41, 41
1900, 54, 41, 41, 41, 41, 43
1901, 41, 41, 41, 41, 42, 41
1902, 41, 41, 41, 41, 42, 41
1903, 41, 41, 41, 41, 41, 41
1904, 50, 41, 41, 54, 41, 45
1905, 41, 41, 41, 46, 42, 42
1906, 59, 41, 41, 58, 41, 48
1907, 41, 41, 41, 41, 41, 41
1908, 41, 41, 41, 65, 46, 46
1909, 62, 41, 41, 46, 58, 49
1910, 58, 41, 41, 41, 41, 44
1911, 41, 41, 41, 41, 41, 41
1912, 40, 41, 41, 41, 41, 40
1913, 41, 41, 41, 51, 46, 44
1914, 46, 41, 41, 44, 45, 43
1915, 44, 41, 40, 41, 41, 41
1916, 41, 41, 41, 45, 45, 42
1917, 41, 41, 41, 63, 41, 45
1918, 62, 41, 41, 50, 41, 47
1919, 62, 41, 41, 65, 41, 50
1920, 41, 41, 42, 41, 55, 44
1921, 41, 41, 41, 41, 41, 41
1922, 41, 42, 41, 41, 41, 41
1923, 40, 41, 41, 41, 41, 40
1924, 41, 41, 41, 54, 55, 46
1925, 41, 41, 41, 41, 41, 41
1926, 41, 41, 41, 41, 41, 41
1927, 41, 41, 41, 51, 45, 43
1928, 64, 41, 41, 41, 41, 45
1929, 41, 41, 41, 62, 46, 46
1930, 41, 41, 54, 58, 44, 47
1931, 43, 41, 41, 54, 42, 44
1932, 41, 41, 41, 42, 41, 41
1933, 41, 41, 41, 52, 45, 44
1934, 41, 41, 41, 41, 41, 41
1935, 54, 41, 41, 63, 41, 48
1936, 51, 41, 41, 58, 42, 46
1937, 41, 41, 41, 63, 44, 46
1938, 45, 41, 41, 45, 59, 46
1939, 50, 41, 41, 41, 41, 42
1940, 43, 41, 41, 51, 50, 45
1941, 50, 41, 119, 47, 41, 59
1942, 45, 59, 44, 48, 86, 56
1943, 57, 44, 41, 60, 47, 49
1944, 80, 51, 64, 58, 50, 60
1945, 57, 58, 63, 43, 41, 52
1946, 42, 41, 39, 41, 55, 43
1947, 43, 41, 41, 42, 41, 41
1948, 41, 41, 42, 42, 41, 41
1949, 41, 41, 41, 41, 41, 41
1950, 41, 40, 41, 41, 41, 40
1951, 42, 41, 41, 41, 41, 41
1952, 42, 41, 41, 41, 42, 41
1953, 42, 41, 41, 54, 41, 43
1954, 41, 41, 41, 41, 41, 41
1955, 43, 41, 41, 42, 42, 41
1956, 41, 41, 41, 54, 41, 43
1957, 41, 40, 41, 41, 41, 40
1958, 41, 41, 41, 41, 41, 41
1959, 41, 42, 41, 41, 41, 41
1960, 41, 41, 41, 41, 41, 41
1961, 41, 41, 41, 41, 41, 41
1962, 41, 41, 41, 41, 42, 41
1963, 43, 41, 40, 41, 41, 41
1964, 56, 41, 41, 41, 41, 44
1965, 43, 55, 41, 60, 41, 48
1966, 58, 43, 42, 42, 41, 45
1967, 43, 41, 41, 41, 41, 41
1968, 43, 41, 41, 41, 41, 41
1969, 41, 41, 41, 42, 41, 41
1970, 41, 41, 41, 41, 41, 41
1971, 41, 41, 41, 41, 41, 41
1972, 41, 41, 54, 42, 41, 43
1973, 40, 41, 41, 41, 41, 40
1974, 55, 41, 41, 41, 41, 43
1975, 51, 41, 41, 42, 41, 43
1976, 43, 41, 41, 42, 41, 41
1977, 43, 41, 42, 41, 41, 41
1978, 42, 41, 41, 40, 41, 41
1979, 43, 41, 41, 41, 41, 41
1980, 43, 41, 42, 41, 41, 41
1981, 43, 42, 41, 41, 41, 41
1982, 42, 41, 41, 41, 41, 41
1983, 42, 41, 42, 40, 41, 41
1984, 42, 40, 55, 42, 41, 44
1985, 41, 41, 41, 41, 41, 41
1986, 41, 42, 41, 41, 41, 41
1987, 42, 41, 41, 41, 41, 41
1988, 43, 41, 40, 42, 55, 44
1989, 43, 41, 42, 41, 41, 41
1990, 42, 41, 41, 41, 41, 41
1991, 43, 41, 41, 54, 41, 44
1992, 40, 41, 41, 42, 41, 41
1993, 41, 41, 41, 41, 41, 41
1994, 41, 41, 41, 41, 42, 41
1995, 41, 41, 40, 54, 41, 43
1996, 42, 41, 41, 41, 40, 41
1997, 41, 41, 41, 41, 41, 41
1998, 41, 41, 41, 41, 41, 41
1999, 41, 41, 42, 41, 41, 41
2000, 43, 41, 41, 41, 41, 41
